index,source,target
68,"≪Desert Survey≫
The Sand Storm's Herald{j}1 Kushala{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}古龍クシャルダオラは今まで
狩猟してきたモンスターとは
まったく異質…、自分の無力
さを知ることになるかも…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
69,"≪Desert Survey≫
The Sand Storm's Herald{j}1 Kushala{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}古龍クシャルダオラは今まで
狩猟してきたモンスターとは
まったく異質…、自分の無力
さを知ることになるかも…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
70,"≪Desert Survey≫
Hot Sands, Scorching Flame{j}1 Teostra{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}炎王龍テオ・テスカトルは炎
の化身とも云われる古龍よ。
ケタ違いの威圧感と強暴性は
他のモンスターとは別格…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
71,"≪Desert Survey≫
Hot Sands, Scorching Flame{j}1 Teostra{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}炎王龍テオ・テスカトルは炎
の化身とも云われる古龍よ。
ケタ違いの威圧感と強暴性は
他のモンスターとは別格…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
72,"≪Desert Survey≫
The Desert's Sun Queen{j}1 Lunastra{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}炎妃龍ナナ・テスカトリは炎
の化身とも云われる古龍よ。
ケタ違いの威圧感と強暴性は
他のモンスターとは別格…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
73,"≪Desert Survey≫
The Desert's Sun Queen{j}1 Lunastra{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}炎妃龍ナナ・テスカトリは炎
の化身とも云われる古龍よ。
ケタ違いの威圧感と強暴性は
他のモンスターとは別格…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
74,"≪Swamp Survey≫
Commander of the Red Pack{j}Hunt 1 Iodrome{j}15 Hornetaur{j}Deliver 10 Specialty Mushroom{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}イーオスたちが活発に騒いで
るってことは、親玉の≪ドス
イーオス≫がいる可能性が高
いぞ！あの毒液をまともに受
けてしまえば、命すら落とし
かねないぞ！解毒系アイテム
を忘れるなよ！！",
75,"≪Swamp Survey≫
Commander of the Red Pack{j}Hunt 1 Iodrome{j}Deliver 1 Aged Mushroom{j}Deliver 10 Specialty Mushroom{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪ドスイーオス≫はドスラン
ポスや、ドスゲネポスに比べ
一発単位の攻撃力が高いぞ！
身の危険を感じたら、沼地に
生えている≪特産キノコ≫を
納品してくれ！≪マカ漬けの
壷≫で熟成にしてもいいぞ！",
76,"≪Swamp Survey≫
Charging Wild Boars{j}Hunt 1 Bulldrome{j}6 Bullfango{j}3 Bullfango{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}沼地はブルファンゴたちが棲
むのに適した環境だとは聞い
ていたがここまでの多さとは
驚いたよ。≪ドスファンゴ≫
の狩猟ついでにブルファンゴ
も討伐してみてくれ！討伐数
が多いほど報酬も弾むぜ！！",
77,"≪Swamp Survey≫
A Blue Monster Sighting{j}Hunt 1 Blue Yian Kut-Ku{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}ちょっと変わった体色の怪鳥
が沼地で目撃されたらしい！
オイラの推測からするに、
イャンクックの亜種に間違い
ないだろう！狩猟に臨むなら
ヤツの足止めができる≪音爆
弾≫を使ってみるといいぞ！",
78,"≪Swamp Survey≫
A Poison Bird in the Wetlands{j}Hunt 1 Gypceros{j}Deliver 1 Sootstone Ore{j}15 Hornetaur{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪ゲリョス≫は別名、毒怪鳥
って呼ばれるモンスターだ！
呼び名のとおり、毒液を吐き
散らして暴れまわる迷惑な
怪鳥だ。自分の身の危機を感
じると死んだふりをするズル
賢い面もある！油断禁物だ！",
79,"≪Swamp Survey≫
Poisonous Purple Runaway{j}Hunt 1 Purple Gypceros{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}毒怪鳥≪ゲリョス≫の亜種が
沼地に現れたらしい！体色が
紫がかってて一層不気味な姿
だって話だぜ？光り物を好み
集める、ヤツのトサカを破壊
できれば貴重なクリスタルが
手に入ることもあるらしい！",
80,"≪Swamp Survey≫
A Poison Bird in the Wetlands{j}Hunt 1 Gypceros{j}Deliver 1 Sootstone Ore{j}Break Gypceros' Lightcrystal{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪ゲリョス≫は別名、毒怪鳥
って呼ばれるモンスターだ！
毒液を吐くばかりじゃなく、
狩人の目を眩ませる強い閃光
を放つこともある！トサカを
破壊できれば閃光は放てなく
なるハズだ！トサカを狙え！",
81,"≪Swamp Survey≫
A White Shadow in the Darkness{j}Hunt 1 Khezu{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}暗闇を這う白影だって！？
それは≪フルフル≫に間違い
ないハズだ！ヤツの狩猟に臨
むなら地上ばかりを見てちゃ
ダメだぜ！ヤツは一切の音を
消して天井から襲い掛かかる
のがお得意だ、注意しろよ！",
82,"≪Swamp Survey≫
A Queen's Dance upon the Marsh{j}Hunt 1 Rathian{j}Deliver 1 Wyvern Tears{j}Deliver 2 Select Mushroom{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪リオレイア≫を狩れたら
それは狩人として独り立ちを
意味する。狩人たちの間じゃ
有名な謳い文句だけど、女王
を泣かせることができたら、
それはもっと凄いことだな！
水を大量に飲めば泣くとか？",
83,"≪Swamp Survey≫
Scythes Within the Swamp{j}1 Shogun Ceanataur{j}Break Shogun Ceanataur's Claws{j}Deliver 5 Goldenfish{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪ショウグンギザミ≫は別名
鎌蟹と呼ばれる甲殻生物だ。
盾蟹が守りなら鎌蟹は攻め！
力強く振り下ろされる鋭い爪
は大抵のものを軽く切り裂い
てしまうぞ！狩猟がキツイ時
はツメを破壊して戻るんだ！",
84,"≪Swamp Survey≫
Scythes Within the Swamp{j}1 Shogun Ceanataur{j}Deliver 1 Sootstone Ore{j}Deliver 3 Secret Pouch{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪ショウグンギザミ≫は別名
鎌蟹と呼ばれるほど、鋭くて
強力な爪を持つ甲殻生物だ！
また、この季節は沼地で≪灰
水晶の原石≫も採掘できる。
運がよければ、報酬でライト
クリスタルが手に入るかもな！",
85,"≪Swamp Survey≫
Gluttonous Beasts{j}Hunt 1 Congalala{j}4 Conga{j}2 Conga{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}この季節の沼地にはコンガが
多く生息しているみたいだ！
ヤツらは親玉の≪ババコンガ≫
とは群れずに生活してる。
逆をいえば群れる必要がない
ほど個々が強いという裏付け
でもある。注意するんだぞ！",
86,"≪Swamp Survey≫
Gluttonous Beasts{j}Hunt 1 Congalala{j}Deliver 2 Khezu Whlp Ice Crm{j}3 Bullfango{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪ババコンガ≫の投げるフン
に当たると回復系のアイテム
が使えなくなりますよ！
≪ババコンガ≫の狩猟が困難
な場合は、地中にいる≪フル
フルベビー≫を山菜ジジイと
交換して、交換後のアイテム
を納品してくれよ！",
87,"≪Swamp Survey≫
Blackened Subspecies{j}Hunt 1 Black Gravios{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}噴煙の王者が沼地に出没した
らしいぞ！おそらくは沼地の
鉱石を目当てに辿り着いたに
違いない。しかも原種とは違
う黒鎧に身を包んだ亜種だ！
飛竜種では間違いなく最強ク
ラスの相手だ、用心しろよ！",
88,"≪Swamp Survey≫
Silence{j}1 Chameleos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}ココット村の村長{j}オオナズチは古龍種の中でも
異端視されている存在じゃ。
姿無きところから姿を現す、
熟練の狩人とて手に負えん。
捕獲など無理なことは考えず
撃退をくり返し体力を削る！
長き末に討伐するのじゃ！",
89,"≪Swamp Survey≫
Silence{j}1 Chameleos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}ココット村の村長{j}オオナズチは古龍種の中でも
異端視されている存在じゃ。
姿無きところから姿を現す、
熟練の狩人とて手に負えん。
捕獲など無理なことは考えず
撃退をくり返し体力を削る！
長き末に討伐するのじゃ！",
90,"≪Swamp Survey≫
The Flaming King・Teostra{j}1 Teostra{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}炎王龍テオ・テスカトルは炎
の化身とも云われる古龍よ。
炎をまといしその姿は近づく
だけでその者の命を削る…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
91,"≪Swamp Survey≫
The Flaming King・Teostra{j}1 Teostra{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}炎王龍テオ・テスカトルは炎
の化身とも云われる古龍よ。
炎をまといしその姿は近づく
だけでその者の命を削る…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
92,"≪Snowy Mountain Survey≫
Frigid Hunting{j}Hunt 1 Bulldrome{j}4 Popo{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}雪山で狩猟に臨むのなら、
まずは≪ホットドリンク≫を
忘れないことだぜ！
≪ポポ≫の討伐で、ある程度
雪山の環境に慣れてから、
≪ドスファンゴ≫を狩猟した
方が確実かも知れないな！",
93,"≪Snowy Mountain Survey≫
A Red Shadow in the Snowdrift{j}Hunt 1 Red Khezu{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}雪原を這う赤影だって！？
それは≪フルフル≫の亜種に
間違いないハズだ！だが、今
の季節の雪山はブランゴたち
がエサを求めて群生してる！
フルフルとブランゴたちは、
同時に相手すると厄介だぜ！",
94,"≪Snowy Mountain Survey≫
A White Shadow in the Darkness{j}Hunt 1 Khezu{j}Deliver 2 Khezu Whlp Ice Crm{j}Deliver 5 Anteka Antlers{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪フルフル≫ってモンスター
は幼生期を地面の中で過ごす
らしい。だから目よりも鼻が
利く生き物なんだろうな？
親の狩猟が困難なら地中にい
る≪フルフルベビー≫を山菜
ジジイと交換して、交換後の
アイテムを納品してくれよ！",
95,"≪Snowy Mountain Survey≫
Lord of the Beasts{j}Hunt 1 Blangonga{j}6 Blango{j}3 Blango{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}この季節の雪山はブランゴ
一家の独壇場だ。その数たる
や尋常じゃない。ブランゴた
ちは親玉の≪ドドブランゴ≫
の指示に従い、群れを成して
襲い掛かってくるハズだ。
囲まれないように注意しろ！",
96,"≪Snowy Mountain Survey≫
Lord of the Beasts{j}Hunt 1 Blangonga{j}Deliver 2 Carnivore Egg{j}5 Giaprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ジャンボ村の村長{j}≪ドドブランゴ≫はこの雪山
を治める主だ。なわばりを侵
す者への攻撃は容赦ないぞ！
また、この季節は珍しい種の
ランポスが卵を育てに現れる
ようだ。≪肉食竜の卵≫を奪
えばお目に掛かれるかもな！",
97,"≪Snowy Mountain Survey≫
The Phantom of the Snow{j}1 Kirin{j}Place Guild Flag at summit{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}古龍種に属される≪キリン≫
は、特定の生息域を持たない
うえにその個体数の少なさか
ら≪幻獣≫とも呼ばれる生き
物よ。雪山に行くなら山頂に
≪ギルドフラッグ≫を立てて
アルピニストを目指すのよ。",
98,"≪Snowy Mountain Survey≫
The Phantom of the Snow{j}1 Kirin{j}Deliver 4 Secret Pouch{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}古龍種に属される≪キリン≫
は、雷を自在にあやつるさま
から≪幻獣≫と呼ばれる生き
物よ。アイテムを≪メラルー≫
に奪われたらあせらず取り
返すことね。彼らのポーチを
拾えるかも知れないわよ？",
99,"≪Snowy Mountain Survey≫
The Stormcaller{j}1 Kushala{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}古龍クシャルダオラは今まで
狩猟してきたモンスターとは
まったく異質、その存在力は
雪原を吹雪に変えるほど…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
100,"≪Snowy Mountain Survey≫
The Stormcaller{j}1 Kushala{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}竜人族のお姉さま{j}古龍クシャルダオラは今まで
狩猟してきたモンスターとは
まったく異質、その存在力は
雪原を吹雪に変えるほど…。
捕獲など無理なことは考えず
撃退をくり返し体力を削り、
長期戦の末に討伐するのよ。",
